parcela,arvore,dap,h
49,69,11.77746579,19.85350257
49,70,13.36901522,21.37274673
49,71,11.17267701,19.20354405
49,72,11.7456348,19.82029165
49,73,9.294648677,16.93024371
49,74,10.88619811,18.88170503
49,75,11.17267701,19.20354405
49,76,11.52281788,19.58471212
49,77,10.98169107,18.98998213
49,78,10.59971921,18.55088919
50,1,11.77746579,19
50,2,11.65014183,18.5
50,3,14.51493081,19.4
50,4,12.00028271,18.1
50,5,10.18591636,13.6
50,6,12.41408556,18.2
50,7,12.47774754,17.7
50,8,12.25493062,18.8
50,9,11.68197282,18.8
50,10,11.20450799,18.6
50,11,14.06929697,19.5
50,12,10.98169107,17.8
50,13,12.47774754,18.7
50,14,14.41943784,18.8
50,15,10.40873328,17.8
50,16,12.44591655,20.5253313
50,17,11.07718404,19.0972618
50,18,9.390141642,17.05514454
50,19,11.65014183,19.71999394
50,20,16.10648024,23.33774259
50,21,13.24169127,21.26140309
50,22,11.14084602,19.16822746
50,23,15.91549431,23.22724783
50,24,10.85436712,18.84539101
50,25,13.973804,21.87741378
50,26,12.8597194,20.91673297
50,27,13.08253632,21.11972997
50,28,13.01887434,21.06228496
50,29,11.10901503,19.13280005
50,30,10.75887415,18.73578402
50,31,13.08253632,21.11972997
50,32,13.65549412,21.61678666
50,33,10.24957834,18.13436798
50,34,13.30535324,21.31729656
50,35,13.17802929,21.20506632
50,36,14.86507168,22.54821085
50,37,13.11436731,21.14828625
50,38,12.44591655,20.5253313
50,39,14.10112796,21.97856153
50,40,13.20986028,21.23329011
50,41,13.59183214,21.56333134
50,42,10.0585924,17.90152252
50,43,14.06929697,21.95344083
50,44,15.40619849,22.91308997
50,45,13.46450819,21.4550908
50,46,14.80140971,22.50317822
50,47,11.77746579,19.85350257
50,48,12.38225457,20.46345328
50,49,14.80140971,22.50317822
50,50,14.00563499,21.90286695
50,51,13.52817016,21.50943272
50,52,14.19662092,22.05325868
50,53,16.87042397,23.73982464
50,54,12.0321137,20.11520022
50,55,12.89155039,20.94606502
50,56,7.257465405,14.02808393
50,57,13.27352225,21.28940523
50,58,13.36901522,21.37274673
50,59,12.47774754,20.55610407
50,60,10.98169107,18.98998213
50,61,13.05070533,21.09106288
50,62,12.47774754,20.55610407
50,63,11.84112777,19.91959193
50,64,16.01098728,23.28299392
50,65,10.82253613,18.80896617
50,66,16.07464925,23.31960386
50,67,6.429859701,12.71941637
50,68,14.29211389,22.1269584
50,69,13.05070533,21.09106288
50,70,11.55464887,19.61869881
50,71,14.45126883,22.24757478
50,72,13.30535324,21.31729656
50,73,10.18591636,18.05719612
50,74,11.14084602,19.16822746
50,75,10.75887415,18.73578402
50,76,11.26816997,19.30882888
50,77,11.7456348,19.82029165
50,78,12.82788841,20.8872901
50,79,8.880845825,16.37748096
50,80,14.96056465,22.6149286
50,81,14.45126883,22.24757478
50,82,13.30535324,21.31729656
50,83,15.72450838,23.11276338
50,84,13.84648005,21.77449283
50,85,12.47774754,20.55610407
50,86,15.34253651,22.87182539
51,1,10.79070514,17.3
51,2,13.91014203,19.6
51,3,13.27352225,18.8
51,4,13.94197301,19
51,5,5.825070917,10.7
51,6,17.22056484,21.5
51,7,19.22591713,22.5
51,8,14.13295895,20.9
51,9,10.75887415,18.6
51,10,7.703099246,14.4
51,11,14.57859279,20.2
51,12,10.82253613,18.7
51,13,12.95521237,19.9
51,14,10.18591636,17.8
51,15,12.73239545,19.3
51,16,8.912676813,16.42066612
51,17,12.73239545,20.79829654
51,18,12.98704336,21.03339621
51,19,15.02422663,22.65885298
51,20,10.98169107,18.98998213
51,21,13.81464906,21.74848553
51,22,10.88619811,18.88170503
51,23,6.270704758,12.4591606
51,24,14.19662092,22.05325868
51,25,17.92084659,24.18845663
51,26,11.52281788,19.58471212
51,27,8.276057041,15.53590617
51,28,16.32929716,23.4616106
51,29,12.73239545,20.79829654
51,30,12.5732405,20.64775743
51,31,14.51493081,22.29504556
51,32,16.01098728,23.28299392
51,33,15.31070553,22.85102686
51,34,9.581127574,17.30195394
51,35,9.931268449,17.74407571
51,36,11.65014183,19.71999394
51,37,11.68197282,19.75353734
51,38,13.75098708,21.69613846
51,39,11.4591559,19.51640626
51,40,13.52817016,21.50943272
51,41,7.989578143,15.12330155
51,42,17.85718461,24.16470239
51,43,10.37690229,18.28738178
51,44,17.3478888,23.95870964
51,45,14.67408575,22.41178306
51,46,8.658028904,16.07208174
51,47,11.23633898,19.27384476
51,48,13.68732511,21.64334808
51,49,18.81211427,24.4744696
51,50,9.708451529,17.46427704
51,51,5.920563883,11.87684532
51,52,14.76957872,22.48049567
51,53,18.55746636,24.40161761
51,54,13.36901522,21.37274673
51,55,10.02676141,17.86232705
51,56,14.35577587,22.17553743
51,57,7.225634416,13.97913587
51,58,15.69267739,23.09329475
51,59,18.08000154,24.24590281
51,60,9.358310654,17.01362176
51,61,10.50422624,18.43862239
51,62,13.4326772,21.4277536
51,63,13.36901522,21.37274673
51,64,8.021409132,15.1695898
51,65,10.02676141,17.86232705
51,66,10.69521218,18.66215856
51,67,11.77746579,19.85350257
51,68,12.95521237,21.00439664
51,69,11.71380381,19.7869699
51,70,7.575775291,14.51146912
51,71,12.79605742,20.8577364
51,72,10.98169107,18.98998213
51,73,10.31324031,18.21109653
51,74,12.0321137,20.11520022
51,75,14.64225476,22.38865721
51,76,12.25493062,20.33836735
51,77,10.24957834,18.13436798
51,78,11.58647986,19.65257468
51,79,12.09577567,20.17951638
51,80,16.20197321,23.39149383
51,81,14.38760686,22.1996607
51,82,12.89155039,20.94606502
52,1,12.98704336,18.5
52,2,14.2602829,19.1
52,3,11.87295875,18.4
52,4,13.81464906,18.7
52,5,13.36901522,17.8
52,6,11.93662073,17.6
52,7,13.36901522,18.2
52,8,7.703099246,11.8
52,9,12.60507149,18.1
52,10,11.71380381,18
52,11,14.70591674,18.9
52,12,14.03746598,18.7
52,13,8.689859893,14.6
52,14,7.066479473,12
52,15,7.161972439,12.3
52,16,12.41408556,20.4944477
52,17,10.40873328,18.32535817
52,18,9.262817688,16.88838845
52,19,12.44591655,20.5253313
52,20,17.02957891,23.81555693
52,21,12.38225457,20.46345328
52,22,13.08253632,21.11972997
52,23,10.31324031,18.21109653
52,24,9.199155711,16.80434545
52,25,12.44591655,20.5253313
52,26,9.963099438,17.78360365
52,27,11.58647986,19.65257468
52,28,11.55464887,19.61869881
52,29,6.429859701,12.71941637
52,30,12.95521237,21.00439664
52,31,10.40873328,18.32535817
52,32,10.82253613,18.80896617
52,33,11.26816997,19.30882888
52,34,8.721690881,16.15989278
52,35,10.9180291,18.91790822
52,36,6.366197724,12.61564654
52,37,11.20450799,19.23874982
52,38,15.05605762,22.68064894
52,39,12.44591655,20.5253313
52,40,11.7456348,19.82029165
52,41,11.7456348,19.82029165
52,42,14.03746598,21.9282093
52,43,12.09577567,20.17951638
52,44,14.48309982,22.27136558
52,45,11.14084602,19.16822746
52,46,13.36901522,21.37274673
52,47,11.7456348,19.82029165
52,48,13.36901522,21.37274673
52,49,12.70056446,20.76841037
52,50,14.86507168,22.54821085
52,51,5.665915974,11.4449206
52,52,14.00563499,21.90286695
52,53,14.29211389,22.1269584
52,54,13.4326772,21.4277536
52,55,10.59971921,18.55088919
52,56,10.12225438,17.97958097
52,57,12.73239545,20.79829654
52,58,10.75887415,18.73578402
52,59,12.15943765,20.24338924
52,60,11.20450799,19.23874982
52,61,16.32929716,23.4616106
52,62,14.00563499,21.90286695
52,63,13.59183214,21.56333134
52,64,13.84648005,21.77449283
52,65,8.212395064,15.44499203
52,66,11.87295875,19.95247037
52,67,8.021409132,15.1695898
52,68,15.27887454,22.8301175
52,69,11.90478974,19.98523799
52,70,5.665915974,11.4449206
52,71,14.35577587,22.17553743
52,72,12.73239545,20.79829654
52,73,10.82253613,18.80896617
52,74,13.71915609,21.66979868
52,75,12.70056446,20.76841037
52,76,13.59183214,21.56333134
52,77,11.14084602,19.16822746
53,1,14.13295895,19.2
53,2,9.931268449,17.1
53,3,14.00563499,20.1
53,4,13.81464906,19.7
53,5,13.973804,19.8
53,6,6.334366735,12
53,7,12.5732405,19.8
53,8,10.94986008,19.2
53,9,12.89155039,19.7
53,10,7.8304232,14.7
53,11,10.31324031,17.7
53,12,12.09577567,19.4
53,13,14.45126883,22.5
53,14,10.44056427,18
53,15,14.29211389,20.4
53,16,6.652676621,13.0791198
53,17,8.180564075,15.39936872
53,18,10.59971921,18.55088919
53,19,10.31324031,18.21109653
53,20,11.20450799,19.23874982
53,21,9.931268449,17.74407571
53,22,12.73239545,20.79829654
53,23,11.68197282,19.75353734
53,24,11.80929678,19.88660266
53,25,11.49098689,19.5506146
53,26,11.68197282,19.75353734
53,27,11.49098689,19.5506146
53,28,10.50422624,18.43862239
53,29,12.09577567,20.17951638
53,30,8.403380995,15.71640456
53,31,12.47774754,20.55610407
53,32,15.82000134,23.17050432
53,33,13.94197301,21.85184978
53,34,10.15408537,18.01844396
53,35,16.07464925,23.31960386
53,36,16.4884521,23.54676301
53,37,17.50704374,24.02613006
53,38,13.59183214,21.56333134
53,39,5.347606088,10.89504046
53,40,12.73239545,20.79829654
53,41,14.96056465,22.6149286
53,42,5.665915974,11.4449206
53,43,6.270704758,12.4591606
53,44,9.390141642,17.05514454
53,45,11.39549393,19.4476571
53,46,12.28676161,20.36980507
53,47,14.48309982,22.27136558
53,48,11.4591559,19.51640626
53,49,11.17267701,19.20354405
53,50,15.3743675,22.89251309
53,51,8.403380995,15.71640456
53,52,13.87831104,21.8003893
53,53,10.24957834,18.13436798
53,54,10.18591636,18.05719612
53,55,11.17267701,19.20354405
53,56,9.931268449,17.74407571
53,57,18.4619734,24.37246949
53,58,15.21521256,22.78796632
53,59,10.21774735,18.09583746
53,60,11.01352206,19.02585285
53,61,13.56000115,21.53643744
53,62,14.35577587,22.17553743
53,63,16.64760705,23.62914479
53,64,10.75887415,18.73578402
53,65,13.65549412,21.61678666
53,66,11.14084602,19.16822746
53,67,13.20986028,21.23329011
53,68,11.87295875,19.95247037
53,69,9.867606472,17.66468736
53,70,13.71915609,21.66979868
53,71,13.75098708,21.69613846
53,72,14.2602829,22.10250265
53,73,12.95521237,21.00439664
53,74,8.912676813,16.42066612
53,75,13.65549412,21.61678666
53,76,10.69521218,18.66215856
53,77,10.94986008,18.95400059
53,78,11.93662073,20.01789478
53,79,13.36901522,21.37274673
53,80,7.957747155,15.07690246
53,81,11.49098689,19.5506146
53,82,12.82788841,20.8872901
53,83,13.71915609,21.66979868
53,84,9.740282517,17.50458076
53,85,9.549296586,17.2610961
53,86,11.77746579,19.85350257
53,87,8.880845825,16.37748096
53,88,12.5732405,20.64775743
53,89,11.07718404,19.0972618
54,1,12.28676161,19
54,2,9.994930426,17.2
54,3,5.729577951,10.4
54,4,11.4591559,17.5
54,5,11.87295875,18.3
54,6,9.071831756,17.7
54,7,12.22309963,18.5
54,8,6.079718826,11.6
54,9,14.06929697,18.8
54,10,13.52817016,18.4
54,11,7.352958371,11.9
54,12,11.93662073,17
54,13,14.13295895,18.3
54,14,9.230986699,14.9
54,15,16.17014222,19.8
54,16,11.80929678,19.88660266
54,17,16.17014222,23.37368757
54,18,15.6608464,23.0737153
54,19,14.45126883,22.24757478
54,20,6.748169587,13.23161604
54,21,12.19126864,20.27515944
54,22,8.212395064,15.44499203
54,23,12.41408556,20.4944477
54,24,12.15943765,20.24338924
54,25,9.67662054,17.42386251
54,26,9.708451529,17.46427704
54,27,12.19126864,20.27515944
54,28,10.31324031,18.21109653
54,29,11.7456348,19.82029165
54,30,12.41408556,20.4944477
54,31,11.7456348,19.82029165
54,32,12.19126864,20.27515944
54,33,9.358310654,17.01362176
54,34,14.32394488,22.15130333
54,35,12.3185926,20.40113197
54,36,9.390141642,17.05514454
54,37,10.12225438,17.97958097
54,38,11.49098689,19.5506146
54,39,7.289296394,14.07692116
54,40,14.99239564,22.63694621
54,41,13.46450819,21.4550908
54,42,12.5732405,20.64775743
54,43,12.66873347,20.73841337
54,44,6.429859701,12.71941637
54,45,12.22309963,20.30681881
54,46,13.36901522,21.37274673
54,47,11.30000096,19.34370217
54,48,7.002817496,13.63339638
54,49,13.65549412,21.61678666
54,50,10.59971921,18.55088919
54,51,14.13295895,22.0035714
54,52,11.90478974,19.98523799
54,53,7.002817496,13.63339638
54,54,16.07464925,23.31960386
54,55,10.72704316,18.6990267
54,56,13.05070533,21.09106288
54,57,12.06394469,20.14741371
54,58,13.30535324,21.31729656
54,59,17.31605781,23.94489308
54,60,13.59183214,21.56333134
54,61,15.56535343,23.01431199
54,62,8.276057041,15.53590617
54,63,14.64225476,22.38865721
54,64,14.22845191,22.07793608
54,65,10.79070514,18.77243051
54,66,8.97633879,16.50670397
54,67,15.08788861,22.70233406
54,68,11.80929678,19.88660266
54,69,10.44056427,18.36322374
54,70,14.73774773,22.45770229
54,71,12.35042358,20.43234804
54,72,11.7456348,19.82029165
54,73,11.61831085,19.68633972
54,74,9.994930426,17.82302076
54,75,8.626197916,16.02800998
54,76,6.366197724,12.61564654
54,77,13.11436731,21.14828625
54,78,10.82253613,18.80896617
54,79,7.066479473,13.73273322
54,80,11.93662073,20.01789478
54,81,12.12760666,20.21150823
54,82,10.24957834,18.13436798
54,83,11.10901503,19.13280005
54,84,12.19126864,20.27515944
54,85,16.01098728,23.28299392
54,86,8.339719018,15.62637702
54,87,8.912676813,16.42066612
54,88,14.61042378,22.36542053
54,89,9.230986699,16.84642236
54,90,14.16478994,22.02847045
54,91,15.6608464,23.0737153
55,1,14.89690267,24.3
55,2,12.47774754,22.2
55,3,13.84648005,23.3
55,4,17.95267758,25.1
55,5,7.416620348,15.1
55,6,8.212395064,16.5
55,7,7.002817496,14.9
55,8,11.17267701,20.9
55,9,7.480282325,15.2
55,10,10.75887415,19.1
55,11,14.00563499,22.2
55,12,14.89690267,22.6
55,13,17.41155077,24.3
55,14,14.57859279,23.2
55,15,10.53605723,18.7
55,16,16.2338042,23.40918926
55,17,17.37971979,23.97241537
55,18,8.498873961,15.85061469
55,19,16.87042397,23.73982464
55,20,14.70591674,22.43479809
55,21,15.34253651,22.87182539
55,22,15.34253651,22.87182539
55,23,16.774931,23.69305537
55,24,12.63690248,20.70830555
55,25,15.9473253,23.24594069
55,26,6.366197724,12.61564654
55,27,17.82535363,24.15265903
55,28,9.549296586,17.2610961
55,29,16.36112815,23.47886273
55,30,18.08000154,24.24590281
55,31,15.59718442,23.03422392
55,32,7.098310462,13.7822354
55,33,17.37971979,23.97241537
55,34,17.98450857,24.21176758
55,35,7.798592212,14.84324467
55,36,17.98450857,24.21176758
55,37,10.82253613,18.80896617
55,38,12.60507149,20.6780869
55,39,13.1461983,21.17673169
55,40,8.021409132,15.1695898
55,41,9.421972631,17.09655651
55,42,10.50422624,18.43862239
55,43,8.658028904,16.07208174
55,44,12.19126864,20.27515944
55,45,11.36366294,19.41311628
55,46,16.26563518,23.42677387
55,47,19.83070591,24.69494965
55,48,8.658028904,16.07208174
55,49,16.26563518,23.42677387
55,50,14.57859279,22.34207303
55,51,14.51493081,22.29504556
55,52,14.35577587,22.17553743
55,53,11.58647986,19.65257468
55,54,12.22309963,20.30681881
55,55,12.8597194,20.91673297
55,56,12.79605742,20.8577364
55,57,17.85718461,24.16470239
55,58,14.16478994,22.02847045
55,59,18.93943823,24.50823581
55,60,17.53887473,24.03928167
55,61,17.25239583,23.91692749
55,62,18.4619734,24.37246949
55,63,15.82000134,23.17050432
55,64,16.17014222,23.37368757
55,65,15.46986047,22.95391125
55,66,12.0321137,20.11520022
55,67,14.8332407,22.52574995
55,68,15.24704355,22.80909733
55,69,15.62901541,23.05402502
55,70,15.11971959,22.72390837
55,71,8.435211984,15.7612521
55,72,15.85183233,23.18952965
55,73,10.31324031,18.21109653
55,74,13.17802929,21.20506632
55,75,8.594366927,15.98382739
55,76,10.50422624,18.43862239
55,77,13.71915609,21.66979868
55,78,11.68197282,19.75353734
55,79,14.32394488,22.15130333
55,80,9.963099438,17.78360365
55,81,10.6315502,18.5880898
55,82,12.19126864,20.27515944
55,83,8.021409132,15.1695898
55,84,5.220282133,10.67198531
56,1,12.0321137,21.5
56,2,7.734930234,13.6
56,3,12.50957853,21.2
56,4,12.35042358,21.7
56,5,6.46169069,12.1
56,6,6.238873769,12.1
56,7,12.92338138,22.8
56,8,12.89155039,22.7
56,9,12.63690248,21.8
56,10,16.64760705,23.6
56,11,15.75633937,23.5
56,12,8.021409132,15.8
56,13,13.81464906,21.6
56,14,11.17267701,21.3
56,15,16.39295914,23
56,16,7.989578143,15.12330155
56,17,15.3743675,22.89251309
56,18,14.70591674,22.43479809
56,19,14.19662092,22.05325868
56,20,14.80140971,22.50317822
56,21,7.894085177,14.98377182
56,22,14.00563499,21.90286695
56,23,11.52281788,19.58471212
56,24,12.0321137,20.11520022
56,25,12.3185926,20.40113197
56,26,16.87042397,23.73982464
56,27,12.15943765,20.24338924
56,28,12.66873347,20.73841337
56,29,14.06929697,21.95344083
56,30,4.870141259,10.04944058
56,31,13.49633917,21.48231717
56,32,13.36901522,21.37274673
56,33,13.40084621,21.40030557
56,34,13.36901522,21.37274673
56,35,12.92338138,20.97528624
56,36,5.379437077,10.95052719
56,37,12.0321137,20.11520022
56,38,13.27352225,21.28940523
56,39,13.01887434,21.06228496
56,40,14.61042378,22.36542053
56,41,12.8597194,20.91673297
56,42,12.82788841,20.8872901
56,43,9.994930426,17.82302076
56,44,12.3185926,20.40113197
56,45,10.72704316,18.6990267
56,46,11.58647986,19.65257468
56,47,12.44591655,20.5253313
56,48,11.01352206,19.02585285
56,49,6.68450761,13.13006271
56,50,10.79070514,18.77243051
56,51,11.36366294,19.41311628
56,52,8.689859893,16.11604267
56,53,14.16478994,22.02847045
56,54,13.4326772,21.4277536
56,55,14.41943784,22.22367315
56,56,14.45126883,22.24757478
56,57,13.56000115,21.53643744
56,58,14.5467618,22.31861471
56,59,13.08253632,21.11972997
56,60,12.38225457,20.46345328
56,61,14.38760686,22.1996607
56,62,10.98169107,18.98998213
56,63,11.14084602,19.16822746
56,64,13.24169127,21.26140309
56,65,13.01887434,21.06228496
56,66,8.116902098,15.30778963
56,67,13.87831104,21.8003893
56,68,17.63436769,24.07807154
56,69,11.30000096,19.34370217
56,70,14.32394488,22.15130333
56,71,14.10112796,21.97856153
56,72,9.167324722,16.76215771
56,73,11.39549393,19.4476571
56,74,13.05070533,21.09106288
56,75,5.092958179,10.44715695
56,76,14.57859279,22.34207303
56,77,8.626197916,16.02800998
56,78,10.6315502,18.5880898
56,79,10.53605723,18.47615548
56,80,13.36901522,21.37274673
56,81,14.48309982,22.27136558
56,82,12.12760666,20.21150823
56,83,14.32394488,22.15130333
56,84,13.27352225,21.28940523
56,85,12.92338138,20.97528624
56,86,12.54140952,20.61731714
56,87,11.7456348,19.82029165
56,88,9.199155711,16.80434545
56,89,12.25493062,20.33836735
56,90,12.06394469,20.14741371
56,91,10.72704316,18.6990267
56,92,11.58647986,19.65257468
56,93,7.512113314,14.41567868
56,94,11.68197282,19.75353734
56,95,7.639437268,14.60681626
56,96,16.99774792,23.80063212
56,97,8.498873961,15.85061469
56,98,7.894085177,14.98377182
57,1,14.89690267,23.3
57,2,13.81464906,22.6
57,3,12.8597194,22.3
57,4,12.8597194,22.1
57,5,14.22845191,21.4
57,6,12.3185926,21.7
57,7,13.05070533,21.2
57,8,11.61831085,20.5
57,9,12.28676161,21
57,10,12.95521237,22.1
57,11,14.73774773,22.5
57,12,14.22845191,20.9
57,13,13.68732511,21.8
57,14,9.994930426,17
57,15,11.65014183,18.6
57,16,11.30000096,19.34370217
57,17,13.27352225,21.28940523
57,18,13.36901522,21.37274673
57,19,13.01887434,21.06228496
57,20,11.39549393,19.4476571
57,21,12.54140952,20.61731714
57,22,10.94986008,18.95400059
57,23,13.59183214,21.56333134
57,24,12.8597194,20.91673297
57,25,14.5467618,22.31861471
57,26,15.02422663,22.65885298
57,27,13.59183214,21.56333134
57,28,12.79605742,20.8577364
57,29,11.87295875,19.95247037
57,30,11.04535305,19.06161274
57,31,11.96845172,20.05044075
57,32,12.73239545,20.79829654
57,33,12.35042358,20.43234804
57,34,14.00563499,21.90286695
57,35,14.32394488,22.15130333
57,36,9.103662745,16.67744976
57,37,12.35042358,20.43234804
57,38,14.45126883,22.24757478
57,39,13.52817016,21.50943272
57,40,10.56788822,18.51357775
57,41,14.16478994,22.02847045
57,42,12.89155039,20.94606502
57,43,14.13295895,22.0035714
57,44,12.92338138,20.97528624
57,45,13.30535324,21.31729656
57,46,13.01887434,21.06228496
57,47,14.10112796,21.97856153
57,48,14.35577587,22.17553743
57,49,13.17802929,21.20506632
57,50,14.86507168,22.54821085
57,51,13.36901522,21.37274673
57,52,10.69521218,18.66215856
57,53,10.02676141,17.86232705
57,54,13.4326772,21.4277536
57,55,13.36901522,21.37274673
57,56,12.66873347,20.73841337
57,57,11.30000096,19.34370217
57,58,11.80929678,19.88660266
57,59,11.26816997,19.30882888
57,60,12.89155039,20.94606502
57,61,14.00563499,21.90286695
57,62,14.03746598,21.9282093
57,63,10.88619811,18.88170503
57,64,12.73239545,20.79829654
57,65,15.62901541,23.05402502
57,66,9.867606472,17.66468736
57,67,14.76957872,22.48049567
57,68,13.40084621,21.40030557
57,69,12.0321137,20.11520022
57,70,12.60507149,20.6780869
57,71,13.05070533,21.09106288
57,72,11.01352206,19.02585285
57,73,13.20986028,21.23329011
57,74,12.15943765,20.24338924
57,75,13.17802929,21.20506632
57,76,11.61831085,19.68633972
57,77,13.62366313,21.59011441
57,78,13.4326772,21.4277536
57,79,13.4326772,21.4277536
57,80,13.1461983,21.17673169
57,81,12.95521237,21.00439664
57,82,13.68732511,21.64334808
57,83,14.76957872,22.48049567
57,84,14.80140971,22.50317822
57,85,15.02422663,22.65885298
57,86,13.75098708,21.69613846
57,87,15.59718442,23.03422392
57,88,15.34253651,22.87182539
57,89,15.31070553,22.85102686
57,90,15.59718442,23.03422392
57,91,15.53352245,22.99428923
57,92,14.35577587,22.17553743
57,93,14.00563499,21.90286695
58,1,9.835775483,17.8
58,2,8.276057041,13.6
58,3,6.843662553,12.5
58,4,6.46169069,13.1
58,5,13.36901522,21.5
58,6,14.70591674,22.4
58,7,10.72704316,21
58,8,12.73239545,21.8
58,9,12.50957853,21.7
58,10,11.33183195,19.9
58,11,14.70591674,21.1
58,12,8.562535938,16.5
58,13,11.36366294,20.2
58,14,14.41943784,21.3
58,15,13.65549412,21.2
58,16,12.19126864,20.27515944
58,17,14.5467618,22.31861471
58,18,6.429859701,12.71941637
58,19,13.1461983,21.17673169
58,20,13.36901522,21.37274673
58,21,8.180564075,15.39936872
58,22,5.920563883,11.87684532
58,23,13.71915609,21.66979868
58,24,14.96056465,22.6149286
58,25,12.09577567,20.17951638
58,26,13.27352225,21.28940523
58,27,14.06929697,21.95344083
58,28,14.10112796,21.97856153
58,29,14.35577587,22.17553743
58,30,12.76422644,20.82807188
58,31,14.70591674,22.43479809
58,32,8.689859893,16.11604267
58,33,14.06929697,21.95344083
58,34,13.4326772,21.4277536
58,35,14.03746598,21.9282093
58,36,14.19662092,22.05325868
58,37,14.64225476,22.38865721
58,38,10.72704316,18.6990267
58,39,14.00563499,21.90286695
58,40,12.0321137,20.11520022
58,41,10.21774735,18.09583746
58,42,13.01887434,21.06228496
58,43,9.103662745,16.67744976
58,44,15.08788861,22.70233406
58,45,14.64225476,22.38865721
58,46,11.10901503,19.13280005
58,47,6.557183655,12.92562614
58,48,13.20986028,21.23329011
58,49,13.87831104,21.8003893
58,50,13.81464906,21.74848553
58,51,14.29211389,22.1269584
58,52,13.68732511,21.64334808
58,53,15.40619849,22.91308997
58,54,11.4591559,19.51640626
58,55,5.156620156,10.55979278
58,56,6.716338598,13.18089479
58,57,13.91014203,21.82617495
58,58,11.36366294,19.41311628
58,59,13.52817016,21.50943272
58,60,13.30535324,21.31729656
58,61,14.00563499,21.90286695
58,62,13.68732511,21.64334808
58,63,12.70056446,20.76841037
58,64,13.973804,21.87741378
58,65,7.448451337,14.31944494
58,66,11.14084602,19.16822746
58,67,14.70591674,22.43479809
58,68,15.91549431,23.22724783
58,69,12.0321137,20.11520022
58,70,14.61042378,22.36542053
58,71,14.06929697,21.95344083
58,72,13.4326772,21.4277536
58,73,12.25493062,20.33836735
58,74,11.93662073,20.01789478
58,75,6.047887837,12.09014788
58,76,6.429859701,12.71941637
58,77,13.20986028,21.23329011
58,78,13.01887434,21.06228496
58,79,14.38760686,22.1996607
58,80,13.94197301,21.85184978
58,81,13.81464906,21.74848553
58,82,9.772113506,17.54477364
58,83,15.05605762,22.68064894
58,84,9.994930426,17.82302076
58,85,14.00563499,21.90286695
58,86,14.06929697,21.95344083
58,87,13.11436731,21.14828625
58,88,13.27352225,21.28940523
58,89,13.01887434,21.06228496
58,90,14.2602829,22.10250265
58,91,10.98169107,18.98998213
58,92,13.75098708,21.69613846
58,93,15.24704355,22.80909733
58,94,14.96056465,22.6149286
58,95,13.84648005,21.77449283
58,96,5.506761031,11.17136584
59,1,14.8332407,23
59,2,12.79605742,22.5
59,3,11.84112777,21.8
59,4,12.00028271,21.7
59,5,12.28676161,21.4
59,6,11.01352206,20.2
59,7,12.3185926,21.2
59,8,11.04535305,20.2
59,9,13.52817016,22.3
59,10,14.10112796,22.1
59,11,13.75098708,21.5
59,12,8.148733086,15.5
59,13,15.02422663,22.5
59,14,15.78817035,23.2
59,15,13.78281807,22.9
59,16,14.76957872,22.48049567
59,17,15.6608464,23.0737153
59,18,13.59183214,21.56333134
59,19,12.63690248,20.70830555
59,20,14.45126883,22.24757478
59,21,16.36112815,23.47886273
59,22,11.93662073,20.01789478
59,23,13.71915609,21.66979868
59,24,14.48309982,22.27136558
59,25,14.16478994,22.02847045
59,26,12.79605742,20.8577364
59,27,15.11971959,22.72390837
59,28,15.18338157,22.7667245
59,29,13.01887434,21.06228496
59,30,12.66873347,20.73841337
59,31,12.95521237,21.00439664
59,32,7.002817496,13.63339638
59,33,7.289296394,14.07692116
59,34,13.68732511,21.64334808
59,35,10.9180291,18.91790822
59,36,12.3185926,20.40113197
59,37,12.38225457,20.46345328
59,38,15.88366332,23.20844415
59,39,14.06929697,21.95344083
59,40,14.13295895,22.0035714
59,41,12.22309963,20.30681881
59,42,14.16478994,22.02847045
59,43,12.60507149,20.6780869
59,44,13.27352225,21.28940523
59,45,13.973804,21.87741378
59,46,12.41408556,20.4944477
59,47,12.25493062,20.33836735
59,48,11.58647986,19.65257468
59,49,6.270704758,12.4591606
59,50,14.22845191,22.07793608
59,51,14.29211389,22.1269584
59,52,13.87831104,21.8003893
59,53,15.02422663,22.65885298
59,54,12.3185926,20.40113197
59,55,12.41408556,20.4944477
59,56,13.59183214,21.56333134
59,57,13.30535324,21.31729656
59,58,13.87831104,21.8003893
59,59,16.13831123,23.35577049
59,60,16.20197321,23.39149383
59,61,16.71126902,23.66132173
59,62,15.50169146,22.97415565
59,63,13.75098708,21.69613846
59,64,7.862254189,14.93704026
59,65,10.53605723,18.47615548
59,66,11.4591559,19.51640626
59,67,11.84112777,19.91959193
59,68,8.912676813,16.42066612
59,69,12.8597194,20.91673297
59,70,9.89943746,17.70443695
59,71,11.7456348,19.82029165
59,72,14.2602829,22.10250265
59,73,7.766761223,14.79618064
59,74,10.94986008,18.95400059
59,75,9.390141642,17.05514454
59,76,11.87295875,19.95247037
59,77,13.36901522,21.37274673
59,78,11.93662073,20.01789478
59,79,10.72704316,18.6990267
59,80,10.50422624,18.43862239
59,81,11.96845172,20.05044075
59,82,11.77746579,19.85350257
59,83,13.30535324,21.31729656
59,84,13.46450819,21.4550908
59,85,8.021409132,15.1695898
59,86,14.64225476,22.38865721
59,87,13.59183214,21.56333134
59,88,11.4591559,19.51640626
